gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,256,11264,1536,ck,18,0,15.893,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,557.38,1476.24,0.0
gfx950,256,256,12288,1536,ck,0,0,16.6451,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,580.57,1535.53,0.0
gfx950,256,256,14336,1536,ck,0,0,17.292,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,651.99,1720.64,0.0
gfx950,256,256,16384,512,ck,0,0,10.4597,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,410.62,1616.52,0.0
gfx950,256,256,20480,1536,ck,18,0,23.7982,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,676.78,1778.97,0.0
gfx950,256,256,24576,1536,ck,2,0,27.2881,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,708.27,1858.86,0.0
gfx950,256,256,32768,512,ck,0,0,16.3211,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,526.31,2063.92,0.0
gfx950,256,256,32768,1536,ck,0,0,31.1808,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,826.46,2164.86,0.0
gfx950,256,256,36864,7168,ck,0,0,160.9084,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.8,1770.89,0.0
gfx950,256,288,128,7168,ck,8,0,19.0991,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,27.67,159.99,0.0
gfx950,256,288,512,7168,ck,8,0,20.3923,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.66,295.67,0.0
gfx950,256,288,1024,7168,ck,8,0,21.7244,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,194.61,460.05,0.0
gfx950,256,288,2112,7168,ck,18,0,24.2926,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,358.96,758.24,0.0
gfx950,256,288,2240,7168,ck,18,0,24.2274,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,381.73,801.2,0.0
gfx950,256,288,3072,1536,ck,12,0,8.9072,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,305.14,778.07,0.0
gfx950,256,288,4096,512,ck,13,0,5.4656,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,221.01,842.34,0.0
gfx950,256,288,4096,7168,ck,18,0,36.2776,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,466.17,931.26,0.0
gfx950,256,288,4608,7168,ck,18,0,34.9489,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,544.38,1080.11,0.0
gfx950,256,288,7168,256,ck,13,0,5.8969,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,179.24,1023.84,0.0
gfx950,256,288,7168,512,ck,12,0,7.8664,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,268.73,1010.15,0.0
gfx950,256,288,7168,2048,ck,12,0,16.1075,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,524.96,1204.32,0.0
gfx950,256,288,7168,2304,ck,12,0,17.6223,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,539.81,1209.12,0.0
gfx950,256,288,7168,4096,ck,12,0,29.9438,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,564.77,1157.79,0.0
gfx950,256,288,7168,4608,ck,12,0,34.1004,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,557.92,1128.61,0.0
gfx950,256,288,7168,16384,ck,12,0,111.0457,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,609.17,1137.26,0.0
gfx950,256,288,7168,18432,ck,12,0,123.9056,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,614.19,1142.46,0.0
gfx950,256,288,8192,512,ck,13,0,8.3615,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,288.93,1083.58,0.0
gfx950,256,288,8192,1536,ck,18,0,15.326,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,472.91,1157.76,0.0
gfx950,256,288,9216,7168,ck,0,0,60.4578,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.38,1214.62,0.0
gfx950,256,288,11264,1536,ck,2,0,18.8467,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,528.78,1285.74,0.0
gfx950,256,288,12288,1536,ck,2,0,19.4542,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,558.83,1356.76,0.0
gfx950,256,288,14336,1536,ck,18,0,23.6832,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,535.55,1297.12,0.0
gfx950,256,288,16384,512,ck,18,0,12.3165,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,392.31,1459.28,0.0
gfx950,256,288,20480,1536,ck,0,0,28.7904,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.36,1517.73,0.0
gfx950,256,288,24576,1536,ck,14,0,34.4764,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,630.67,1518.34,0.0
gfx950,256,288,32768,512,ck,17,0,20.5268,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,470.78,1744.01,0.0
gfx950,256,288,32768,1536,cktile,26,0,32.7131,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,886.22,2129.07,0.0
gfx950,256,288,36864,7168,ck,14,0,185.2145,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,821.77,1552.47,0.0
gfx950,256,320,128,7168,ck,8,0,19.3483,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,30.35,170.21,0.0
gfx950,256,320,512,7168,ck,8,0,20.4108,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.08,308.24,0.0
gfx950,256,320,1024,7168,ck,8,0,21.7255,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,216.23,473.6,0.0
gfx950,256,320,2112,7168,ck,18,0,23.4441,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,413.27,801.24,0.0
gfx950,256,320,2240,7168,ck,18,0,23.4986,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,437.3,841.91,0.0
gfx950,256,320,3072,1536,ck,12,0,8.7907,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,343.53,816.34,0.0
gfx950,256,320,4096,512,ck,13,0,6.1473,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,218.34,794.24,0.0
gfx950,256,320,4096,7168,ck,18,0,36.1058,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,520.43,949.3,0.0
gfx950,256,320,4608,7168,ck,18,0,37.9116,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,557.59,1009.53,0.0
gfx950,256,320,7168,256,ck,18,0,6.0807,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,193.14,1069.69,0.0
gfx950,256,320,7168,512,ck,13,0,8.1355,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,288.71,1035.14,0.0
gfx950,256,320,7168,2048,ck,18,0,17.897,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,524.96,1113.2,0.0
gfx950,256,320,7168,2304,ck,18,0,20.2519,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,521.91,1078.41,0.0
gfx950,256,320,7168,4096,ck,18,0,33.2548,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,565.05,1060.25,0.0
gfx950,256,320,7168,4608,ck,18,0,34.9015,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,605.68,1120.07,0.0
gfx950,256,320,7168,16384,ck,2,0,114.1333,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,658.55,1115.11,0.0
gfx950,256,320,7168,18432,ck,2,0,129.9128,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,650.88,1097.71,0.0
gfx950,256,320,8192,512,ck,13,0,8.9484,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,299.98,1072.93,0.0
gfx950,256,320,8192,1536,ck,18,0,15.3877,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,523.34,1190.39,0.0
gfx950,256,320,9216,7168,ck,0,0,60.0342,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,704.24,1236.83,0.0
gfx950,256,320,11264,1536,ck,2,0,18.2441,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,606.93,1370.41,0.0
gfx950,256,320,12288,1536,ck,14,0,19.4937,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,619.67,1396.87,0.0
gfx950,256,320,14336,1536,ck,18,0,24.0771,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,585.32,1316.05,0.0
gfx950,256,320,16384,512,ck,18,0,12.5931,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,426.32,1511.8,0.0
gfx950,256,320,20480,1536,ck,0,0,29.2128,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,689.17,1542.34,0.0
gfx950,256,320,24576,1536,ck,14,0,34.3884,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,702.54,1569.39,0.0
gfx950,256,320,32768,512,ck,2,0,21.6599,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,495.73,1750.36,0.0
gfx950,256,320,32768,1536,cktile,28,0,33.3128,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,966.96,2155.17,0.0
gfx950,256,320,36864,7168,ck,0,0,196.9898,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,858.49,1472.81,0.0
gfx950,256,352,128,7168,ck,8,0,19.7316,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,32.74,178.94,0.0
gfx950,256,352,512,7168,ck,8,0,20.4097,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,126.59,321.1,0.0
gfx950,256,352,1024,7168,ck,8,0,22.0666,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,234.17,479.64,0.0
gfx950,256,352,2112,7168,ck,18,0,24.9136,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,427.79,768.61,0.0
gfx950,256,352,2240,7168,ck,18,0,24.7563,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,456.6,814.19,0.0
gfx950,256,352,3072,1536,ck,18,0,10.6109,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,313.06,699.46,0.0
gfx950,256,352,4096,512,ck,17,0,6.2324,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,236.89,828.09,0.0
gfx950,256,352,4096,7168,ck,18,0,39.6236,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,521.65,877.43,0.0
gfx950,256,352,4608,7168,ck,18,0,35.2899,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,658.92,1099.39,0.0
gfx950,256,352,7168,256,ck,13,0,6.2709,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,206.01,1111.71,0.0
gfx950,256,352,7168,512,ck,13,0,8.2786,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,312.09,1074.64,0.0
gfx950,256,352,7168,2048,ck,18,0,18.526,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,557.85,1103.7,0.0
gfx950,256,352,7168,2304,ck,18,0,20.7383,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,560.63,1078.79,0.0
gfx950,256,352,7168,4096,ck,0,0,34.4901,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,599.29,1039.38,0.0
gfx950,256,352,7168,4608,ck,18,0,37.1048,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,626.69,1069.9,0.0
gfx950,256,352,7168,16384,ck,0,0,120.4757,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,686.26,1064.56,0.0
gfx950,256,352,7168,18432,ck,0,0,135.6072,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,685.9,1059.35,0.0
gfx950,256,352,8192,512,ck,18,0,8.9245,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,330.86,1136.39,0.0
gfx950,256,352,8192,1536,ck,18,0,15.8912,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,557.44,1188.76,0.0
gfx950,256,352,9216,7168,ck,0,0,62.6434,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,742.4,1198.39,0.0
gfx950,256,352,11264,1536,ck,18,0,23.2507,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,523.87,1108.44,0.0
gfx950,256,352,12288,1536,ck,18,0,23.3287,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,569.58,1203.06,0.0
gfx950,256,352,14336,1536,ck,2,0,25.9576,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,597.21,1257.95,0.0
gfx950,256,352,16384,512,ck,18,0,13.8423,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,426.63,1452.3,0.0
gfx950,256,352,20480,1536,ck,0,0,29.7336,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,744.81,1561.06,0.0
gfx950,256,352,24576,1536,cktile,26,0,31.6868,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,838.68,1754.39,0.0
gfx950,256,352,32768,512,ck,0,0,22.2946,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,529.78,1795.33,0.0
gfx950,256,352,32768,1536,cktile,26,0,33.7222,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1050.75,2192.65,0.0
gfx950,256,352,36864,7168,cktile,26,0,160.365,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1160.01,1825.31,0.0
gfx950,256,384,128,7168,ck,8,0,19.7154,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,35.74,191.14,0.0
gfx950,256,384,512,7168,ck,8,0,20.3983,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,138.18,334.13,0.0
gfx950,256,384,1024,7168,ck,8,0,22.3438,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,252.29,486.89,0.0
gfx950,256,384,2112,7168,ck,18,0,23.7978,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,488.56,819.96,0.0
gfx950,256,384,2240,7168,ck,18,0,23.7826,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,518.5,863.2,0.0
gfx950,256,384,3072,1536,ck,18,0,10.5698,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,342.85,725.44,0.0
gfx950,256,384,4096,512,ck,13,0,6.3161,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,255.0,861.21,0.0
gfx950,256,384,4096,7168,ck,18,0,34.9755,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,644.7,1008.09,0.0
gfx950,256,384,4608,7168,ck,18,0,42.9873,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,590.11,914.73,0.0
gfx950,256,384,7168,256,ck,18,0,6.5069,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,216.58,1143.15,0.0
gfx950,256,384,7168,512,ck,18,0,8.5934,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,327.99,1090.56,0.0
gfx950,256,384,7168,2048,ck,18,0,18.9583,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,594.69,1106.19,0.0
gfx950,256,384,7168,2304,ck,0,0,20.7129,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,612.35,1105.82,0.0
gfx950,256,384,7168,4096,ck,0,0,34.1125,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,661.01,1068.17,0.0
gfx950,256,384,7168,4608,ck,0,0,37.3568,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,679.05,1078.91,0.0
gfx950,256,384,7168,16384,ck,0,0,116.6161,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,773.43,1108.23,0.0
gfx950,256,384,7168,18432,ck,0,0,137.0626,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,740.31,1055.75,0.0
gfx950,256,384,8192,512,ck,18,0,8.908,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,361.61,1199.19,0.0
gfx950,256,384,8192,1536,ck,18,0,15.9312,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,606.59,1221.77,0.0
gfx950,256,384,9216,7168,ck,0,0,62.323,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,814.05,1217.7,0.0
gfx950,256,384,11264,1536,ck,18,0,22.6307,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,587.15,1172.84,0.0
gfx950,256,384,12288,1536,ck,18,0,23.4391,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,618.43,1233.04,0.0
gfx950,256,384,14336,1536,ck,2,0,25.7776,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,656.05,1304.23,0.0
gfx950,256,384,16384,512,ck,17,0,13.9619,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,461.43,1516.14,0.0
gfx950,256,384,20480,1536,ck,0,0,28.7288,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.94,1662.99,0.0
gfx950,256,384,24576,1536,cktile,11,0,32.299,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,897.58,1771.35,0.0
gfx950,256,384,32768,512,ck,0,0,23.0787,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,558.3,1825.91,0.0
gfx950,256,384,32768,1536,cktile,28,0,34.4376,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1122.46,2209.43,0.0
gfx950,256,384,36864,7168,ck,0,0,210.4362,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,964.36,1403.3,0.0
gfx950,256,416,128,7168,ck,8,0,20.0269,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,38.12,200.03,0.0
gfx950,256,416,512,7168,ck,8,0,20.6355,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,147.97,343.0,0.0
gfx950,256,416,1024,7168,ck,8,0,22.7135,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,268.87,491.95,0.0
gfx950,256,416,2112,7168,ck,18,0,25.1696,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,500.42,789.76,0.0
